[(0, '{id:TEST, hour:18, minute:19, day:23, month:8, year:2012, site:UoB, location:SHED, tester:SHAUN, testcode1:I0A0000011, testcode2:S121111111}')] 
[(648, '{id:4173, hour:13, minute:34, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(649, '{id:4174, hour:13, minute:35, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(650, '{id:4175, hour:13, minute:36, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(651, '{id:4176, hour:13, minute:38, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(652, '{id:00623, hour:13, minute:39, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(653, '{id:4177, hour:13, minute:41, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(654, '{id:4178, hour:13, minute:43, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(655, '{id:4179, hour:13, minute:45, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(656, '{id:4180, hour:13, minute:47, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(657, '{id:4181, hour:13, minute:48, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(658, '{id:4182, hour:13, minute:50, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(659, '{id:4183, hour:13, minute:52, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(660, '{id:3995, hour:13, minute:53, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(661, '{id:4184, hour:14, minute:2, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(662, '{id:4185, hour:14, minute:5, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(663, '{id:4186, hour:14, minute:8, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(664, '{id:4187, hour:14, minute:11, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:K1C7000091, testcode2:S122111111}')]
[(665, '{id:4188, hour:14, minute:13, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:DAVID, testcode1:KAC7000011, testcode2:S122111111}')]
[(666, '{id:4189, hour:14, minute:20, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(667, '{id:4190, hour:14, minute:23, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(668, '{id:4191, hour:14, minute:26, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC7000011, testcode2:S122111111}')]
[(669, '{id:4192, hour:14, minute:30, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:K1C7000091, testcode2:S122111111}')]
[(670, '{id:4193, hour:14, minute:35, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(671, '{id:4194, hour:14, minute:38, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(672, '{id:4195, hour:14, minute:40, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(673, '{id:4196, hour:14, minute:42, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(674, '{id:4197, hour:14, minute:44, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(675, '{id:4198, hour:14, minute:46, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(676, '{id:4199, hour:14, minute:48, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(677, '{id:4200, hour:14, minute:50, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(678, '{id:4201, hour:14, minute:52, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(679, '{id:4202, hour:14, minute:55, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(680, '{id:4204, hour:14, minute:58, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:K1C7000091, testcode2:S122111111}')]
[(681, '{id:4203, hour:15, minute:0, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC7000011, testcode2:S122111111}')]
[(682, '{id:4107, hour:15, minute:4, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(683, '{id:4205, hour:15, minute:7, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(684, '{id:4206, hour:15, minute:10, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(685, '{id:4207, hour:15, minute:12, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(686, '{id:4208, hour:15, minute:15, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(687, '{id:4209, hour:15, minute:23, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(688, '{id:4206, hour:15, minute:24, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(689, '{id:4210, hour:15, minute:26, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(690, '{id:4100, hour:15, minute:27, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(691, '{id:4211, hour:15, minute:29, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(692, '{id:3812, hour:15, minute:31, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(693, '{id:4212, hour:15, minute:33, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(694, '{id:4213, hour:15, minute:35, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(695, '{id:4214, hour:15, minute:37, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(696, '{id:4215, hour:15, minute:40, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(697, '{id:4216, hour:15, minute:41, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(698, '{id:4217, hour:15, minute:43, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KBC70000D1, testcode2:S121111111}')]
[(699, '{id:4218, hour:15, minute:45, day:8, month:9, year:2013, site:UoB, location:DRAMA STORE, tester:WILL S, testcode1:KAC70000H1, testcode2:S121111111}')]
[(700, '{id:00646, hour:16, minute:19, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(701, '{id:00647, hour:16, minute:23, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(702, '{id:00650, hour:16, minute:29, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(703, '{id:00651, hour:16, minute:33, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(704, '{id:00652, hour:16, minute:36, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(705, '{id:00649, hour:16, minute:38, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(706, '{id:00653, hour:16, minute:41, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(707, '{id:00654, hour:16, minute:45, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(708, '{id:00655, hour:16, minute:48, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(709, '{id:00656, hour:16, minute:50, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(710, '{id:00657, hour:16, minute:53, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(711, '{id:00658, hour:16, minute:55, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(712, '{id:00659, hour:16, minute:58, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(713, '{id:00660, hour:17, minute:1, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(714, '{id:00661, hour:17, minute:3, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(715, '{id:00663, hour:17, minute:5, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(716, '{id:00666, hour:17, minute:6, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(717, '{id:00667, hour:17, minute:9, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(718, '{id:00668, hour:17, minute:11, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(719, '{id:00669, hour:17, minute:12, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(720, '{id:00665, hour:17, minute:15, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(721, '{id:00670, hour:17, minute:17, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(722, '{id:00662, hour:17, minute:19, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(723, '{id:00671, hour:17, minute:21, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(724, '{id:00664, hour:17, minute:23, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(725, '{id:00681, hour:17, minute:25, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(726, '{id:00675, hour:17, minute:27, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(727, '{id:00673, hour:17, minute:28, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(728, '{id:00672, hour:17, minute:30, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(729, '{id:00676, hour:17, minute:32, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(730, '{id:00674, hour:17, minute:34, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(731, '{id:00677, hour:17, minute:37, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(732, '{id:00679, hour:17, minute:39, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(733, '{id:00678, hour:17, minute:40, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(734, '{id:00680, hour:17, minute:43, day:8, month:9, year:2013, site:UoB, location:SHED, tester:HUGH, testcode1:I1C70030D1, testcode2:S121111111}')]
[(735, '{id:00682, hour:12, minute:52, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(736, '{id:00683, hour:12, minute:56, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(737, '{id:00684, hour:12, minute:59, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(738, '{id:00685, hour:13, minute:1, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(739, '{id:00686, hour:13, minute:3, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(740, '{id:00687, hour:13, minute:8, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(741, '{id:00688, hour:13, minute:10, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(742, '{id:00689, hour:13, minute:12, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(743, '{id:00690, hour:13, minute:14, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(744, '{id:00692, hour:13, minute:17, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(745, '{id:00691, hour:13, minute:18, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(746, '{id:00693, hour:13, minute:20, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(747, '{id:00694, hour:13, minute:23, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(748, '{id:00695, hour:13, minute:24, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(749, '{id:00696, hour:13, minute:26, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(750, '{id:00697, hour:13, minute:28, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(751, '{id:00698, hour:13, minute:31, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(752, '{id:00699, hour:13, minute:33, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(753, '{id:00700, hour:13, minute:35, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(754, '{id:00698, hour:13, minute:37, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(755, '{id:00699, hour:13, minute:38, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(756, '{id:00701, hour:13, minute:40, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(757, '{id:00702, hour:13, minute:42, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(758, '{id:00703, hour:13, minute:43, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(759, '{id:00704, hour:13, minute:45, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(760, '{id:00706, hour:13, minute:48, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(761, '{id:00707, hour:13, minute:50, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(762, '{id:00703, hour:13, minute:53, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(763, '{id:00708, hour:13, minute:54, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(764, '{id:00705, hour:13, minute:56, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
[(765, '{id:00709, hour:13, minute:57, day:9, month:9, year:2013, site:UoB, location:SHED, tester:WILL LAY, testcode1:I1C70030D1, testcode2:S121111111}')]
